pk 	 fp 	 name
1752 	 financial-disclosures/judicial-watch/Matthew F Kennelly Financial Disclosure Report for 2005.pdf 	 xx
2352 	 financial-disclosures/2013/H - M/Murguia-MH. J3. 09._Resp_ R_13.tiff 	 xx
1752 	 financial-disclosures/judicial-watch/Matthew F Kennelly Financial Disclosure Report for 2009.pdf 	 xx
1752 	 financial-disclosures/judicial-watch/Matthew F Kennelly Financial Disclosure Report for 2010.pdf 	 xx
1653 	 financial-disclosures/2012/I-M/Jones-CD. J3. 03. PAE_R_12.tiff 	 xx
1652 	 financial-disclosures/2012/I-M/Jones-BS J3. 02. NYS    _12.tiff 	 xx
1651 	 financial-disclosures/2012/I-M/Jolly-EG. J3. 05._R_12.tiff 	 xx
xxx 	 financial-disclosures/2012/I-M/Jolivette Brown-NV. J3. 05. LAE resp   _12.tiff 	 Nannette Jolivette Brown
1659 	 financial-disclosures/2012/I-M/Jones-JE. J3. 03. PAM_R_12.tiff 	 xx
9165 	 financial-disclosures/2012/I-M/Jones-GR. M. 11. FLN   _12.tiff 	 xx
1655 	 financial-disclosures/2012/I-M/Jones-EH. J3. 05. resp_R_12.tiff 	 xx
8974 	 financial-disclosures/2012/I-M/Jones-DR. B. 05. TXS resp_12.tiff 	 xx
1666 	 financial-disclosures/2012/I-M/Jones-RA. J3. 09. WAW SPE_Resp_R_12.tiff 	 xx
1657 	 financial-disclosures/2012/I-M/Jones-JP. J3. 04. VAW SPE_R_12.tiff 	 xx
2014 	 financial-disclosures/2011/F-M/Magnuson-PA. J3. 08. MN. Res_R_11.tiff 	 xx
2017 	 financial-disclosures/2011/F-M/Mahan-JC J3. 09 NV.tiff 	 xx
2992 	 financial-disclosures/2015/S - Z/Sleet-GM. J3. 03. DE_Resp_R_15.tiff 	 xx
2996 	 financial-disclosures/2015/S - Z/Slomsky-JH. J3. 03. PAE_SPE_R_15.tiff 	 xx
xxx 	 financial-disclosures/2017/Longenbaugh-LC. MP. 09. AK  Resp_R_17.tiff 	 Leslie C Longenbaugh
9221 	 financial-disclosures/2017/Long-EI. M. 07. ILC. _R_17.tiff 	 xx
9421 	 financial-disclosures/2017/Locke-SI. M. 02. NYE _R_17.tiff 	 xx
8813 	 financial-disclosures/2017/Lloyd-JA. B. 06. KYW _R_17.tiff 	 xx
xxx 	 financial-disclosures/2017/Lloyd-HR. M. 09. CAN _R_17.tiff 	 Howard R Lloyd
9505 	 financial-disclosures/2017/Lloret-RA  M. 03. PAE_R_17.tiff 	 xx
1959 	 financial-disclosures/2017/Loken-JB J3. 08_R_17.tiff 	 xx
2986 	 financial-disclosures/2015/S - Z/Skavdahl-SW. J3. 10. WY_Resp_R_15.tiff 	 xx
1957 	 financial-disclosures/2017/Logan-SP. J3. 09. AZ_R_17.tiff 	 xx
1955 	 financial-disclosures/2017/Lodge-EJ. J3. 09. ID. _R_17.tiff 	 xx
9260 	 financial-disclosures/2016/Ingram-HA. M. 06. KYE _R_16.tiff 	 xx
1588 	 financial-disclosures/2016/Illston-SY  J3.09.CAN  _Resp_R_16.tiff 	 xx
1577 	 financial-disclosures/2016/Hurwitz-AD  J3.09.--  Resp_R_16.tiff 	 xx
8862 	 financial-disclosures/2016/Hursh-BP  B.09.MTB  Ini_SIA_16.tiff 	 xx
1575 	 financial-disclosures/2016/Hurley-DT. J3. 11. FLS_R_16.tiff 	 xx
1576 	 financial-disclosures/2016/Hurley-DR. J3. 02. NYE _R_16.tiff 	 xx
1587 	 financial-disclosures/2016/Ikuta-SS. J3. 09. --_R_16.tiff 	 xx
8754 	 financial-disclosures/2016/Hyman Jr.-PG  B.11.FLS  _R_16.tiff 	 xx
9185 	 financial-disclosures/2016/Hyles-MS  M.11.GAM  Resp_R_16.tiff 	 xx
1582 	 financial-disclosures/2016/Huvelle-ES J3. DC SPE_R_16.tiff 	 xx
1061 	 financial-disclosures/2012/A-H/Fish-AJ. J3. 05. TXN   _12.tiff 	 xx
1060 	 financial-disclosures/2012/A-H/Fischer-NB. J3. 03. PAW_R_12.tiff 	 xx
xxx 	 financial-disclosures/2012/A-H/Fines-GD. B. 07. ILC   _12.tiff 	 Gerald D Fines
xxx 	 financial-disclosures/2012/A-H/Finch-RL. J1. 03. VI  _12.tiff 	 Raymond L Finch
1047 	 financial-disclosures/2012/A-H/Feuerstein-SJ. J3. 02. NYE _12.tiff 	 xx
9035 	 financial-disclosures/2012/A-H/Ferraro-DT. M. 09. AZ   _12.tiff 	 xx
1058 	 financial-disclosures/2012/A-H/Fischer-DS. J3. 09. CAC   _12.tiff 	 xx
9677 	 financial-disclosures/2012/A-H/Firestone-NB. J1. CFC resp   _12.tiff 	 xx
9226 	 financial-disclosures/2012/A-H/Finnegan-SM. M. 07. ILN resp_R_12.tiff 	 xx
8948 	 financial-disclosures/2012/A-H/Finkle-D. B. 01. RI   _12.tiff 	 xx
525 	 financial-disclosures/2012/A-H/Campbell-TJ. J3. 06. TNM   _12.tiff 	 xx
524 	 financial-disclosures/2012/A-H/Campbell-T. J3. 10. UT ini amend   _12.tiff 	 xx
xxx 	 financial-disclosures/2012/A-H/Cangilos-Ruiz-MM. B. 02. NYE  _12.tiff 	 Margaret Mary Cangilos-Ruiz
528 	 financial-disclosures/2012/A-H/CanbyJr-WC J3. 09.   _12.tiff 	 xx
8525 	 financial-disclosures/2012/A-H/Capel, Jr.-W. M. 11. ALM_R_12/Capel, Jr.-W. M. 11. ALM_R_12_Page_1.tiff 	 xx
xxx 	 financial-disclosures/2012/A-H/Cannon-GW. M. 03. VI resp_R_12.tiff 	 George W Cannon
8525 	 financial-disclosures/2012/A-H/Capel, Jr.-W. M. 11. ALM_R_12/Capel, Jr.-W. M. 11. ALM_R_12_Page_3.tiff 	 xx
8525 	 financial-disclosures/2012/A-H/Capel, Jr.-W. M. 11. ALM_R_12/Capel, Jr.-W. M. 11. ALM_R_12_Page_2.tiff 	 xx
8525 	 financial-disclosures/2012/A-H/Capel, Jr.-W. M. 11. ALM_R_12/Capel, Jr.-W. M. 11. ALM_R_12_Page_5.tiff 	 xx
8525 	 financial-disclosures/2012/A-H/Capel, Jr.-W. M. 11. ALM_R_12/Capel, Jr.-W. M. 11. ALM_R_12_Page_4.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_77.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_78.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_69.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_70.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_71.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_72.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_73.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_74.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_75.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_76.tiff 	 xx
2151 	 financial-disclosures/judicial-watch/Theodore A McKee Financial Disclosure Report for 2010.pdf 	 xx
2179 	 financial-disclosures/judicial-watch/Theodore McMillian Financial Disclosure Report for 2003.pdf 	 xx
1431 	 financial-disclosures/2011/F-M/Hendricks-BH. M. 04. SC.tiff 	 xx
1436 	 financial-disclosures/2011/F-M/HerlongJr-HM J3. 04. SC.tiff 	 xx
1429 	 financial-disclosures/2011/F-M/Henderson-TE. J3. 09. CAN. Res_R_11.tiff 	 xx
1703 	 financial-disclosures/judicial-watch/Kenneth M Karas Financial Disclosure Report for 2010.pdf 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_8.tiff 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_7.tiff 	 xx
1679 	 financial-disclosures/judicial-watch/Kent A Jordan Financial Disclosure Report for 2003.pdf 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_2.tiff 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_1.tiff 	 xx
9346 	 financial-disclosures/2013/A - G/Ball-FK. M. 05. MSS_R_13.tiff 	 xx
156 	 financial-disclosures/2013/A - G/Baldock-BR. J3. 10. -- R_13.tiff 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_6.tiff 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_5.tiff 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_4.tiff 	 xx
8676 	 financial-disclosures/2013/A - G/Ballinger-EP B. 09. AZ_R_13/Ballinger-EP. B. 09. AZ_R_13_Page_3.tiff 	 xx
1350 	 financial-disclosures/2014/G-L/Hancock-JH. J3. 11. ALN_R_14.tiff 	 xx
1354 	 financial-disclosures/2014/G-L/Hanen-AS J3. 05. TXS_Resp_R_14.tiff 	 xx
8718 	 financial-disclosures/2014/G-L/Hammond-ME B. 09. CAN_R_14.tiff 	 xx
9003 	 financial-disclosures/2014/G-L/Hanan-BE B. 07. WIE_SIA_R_14.tiff 	 xx
1360 	 financial-disclosures/2014/G-L/Hansen-CL J3. 10. NM_R_14.tiff 	 xx
1361 	 financial-disclosures/2014/G-L/Hansen-DR J3. 08_R_14.tiff 	 xx
8581 	 financial-disclosures/2014/G-L/Hanks-GC J3. 05. TXS_R_14.tiff 	 xx
xxx 	 financial-disclosures/2014/G-L/Hanna-PJ M. 05. LAW_SPE_R_14.tiff 	 Patrick J Hanna
1703 	 financial-disclosures/judicial-watch/Kenneth M Karas Financial Disclosure Report for 2005.pdf 	 xx
1368 	 financial-disclosures/2014/G-L/Harmon-M J3. 05. TXS_R_14.tiff 	 xx
1371 	 financial-disclosures/2014/G-L/Harpool-MD J3. 08. MOW_R_14.tiff 	 xx
1703 	 financial-disclosures/judicial-watch/Kenneth M Karas Financial Disclosure Report for 2006.pdf 	 xx
1541 	 financial-disclosures/judicial-watch/Kenneth M Hoyt Financial Disclosure Report for 2009.pdf 	 xx
1541 	 financial-disclosures/judicial-watch/Kenneth M Hoyt Financial Disclosure Report for 2010.pdf 	 xx
191 	 financial-disclosures/judicial-watch/III Harvey Bartle Financial Disclosure Report for 2009.pdf 	 xx
191 	 financial-disclosures/judicial-watch/III Harvey Bartle Financial Disclosure Report for 2010.pdf 	 xx
xxx 	 financial-disclosures/2016/Bryant-JS. M. 06. TNM_Fin_R_16.tiff 	 John S Bryant
xxx 	 financial-disclosures/2016/Bryant-EG. M. 06. TNW_R_16.tiff 	 Edward G Bryant
9566 	 financial-disclosures/2016/Bryant-DG M. 05. TXN_Ini_SPE_R_16.tiff 	 xx
441 	 financial-disclosures/2016/Bryan-RJ. J3. 09. WAW_R_16.tiff 	 xx
xxx 	 financial-disclosures/2016/Bruggink-EG. J1. --. CC_R_16.tiff 	 Eric G Bruggink
432 	 financial-disclosures/2016/Bruce-CS. J3. 07. ILC_SIA_R_16.tiff 	 xx
430 	 financial-disclosures/2016/Browning-JO. J3. 10. NM_R_16.tiff 	 xx
8929 	 financial-disclosures/2016/Brown-TM.B.09.OR_R_16.tiff 	 xx
xxx 	 financial-disclosures/2016/Brown-KK.B.05.TXS_R_16.tiff 	 Karen K Brown
422 	 financial-disclosures/2016/Brown-JR.J3.DC_Resp_R_16.tiff 	 xx
2797 	 financial-disclosures/judicial-watch/Ilana D Rovner Financial Disclosure Report for 2004.pdf 	 xx
2797 	 financial-disclosures/judicial-watch/Ilana D Rovner Financial Disclosure Report for 2005.pdf 	 xx
xxx 	 financial-disclosures/2012/I-M/Meyers-JW. B. 09 CAS    _12.tiff 	 James W Meyers
xxx 	 financial-disclosures/2012/I-M/Metz III-AJ. B. 07. INS final.tiff 	 Anthony J Metz
8695 	 financial-disclosures/2011/F-M/Houle-MD. B. 09. CAC. initial Res_R_11.tiff 	 xx
8968 	 financial-disclosures/2011/F-M/Houser-BJ. B. 05. TXN_R_11.tiff 	 xx
2229 	 financial-disclosures/2012/I-M/Messitte-PJ J3. 04 MD_12/Messitte-PJ. J3. 04. MD SPE_R_12_Page_8.tiff 	 xx
2229 	 financial-disclosures/2012/I-M/Messitte-PJ J3. 04 MD_12/Messitte-PJ. J3. 04. MD SPE_R_12_Page_7.tiff 	 xx
1521 	 financial-disclosures/2011/F-M/Houck-CW J3. 04. SC_R_11/Houck-CW J3. 04. SC_R_11_Page_3.tiff 	 xx
1521 	 financial-disclosures/2011/F-M/Houck-CW J3. 04. SC_R_11/Houck-CW J3. 04. SC_R_11_Page_4.tiff 	 xx
1521 	 financial-disclosures/2011/F-M/Houck-CW J3. 04. SC_R_11/Houck-CW J3. 04. SC_R_11_Page_1.tiff 	 xx
2229 	 financial-disclosures/2012/I-M/Messitte-PJ J3. 04 MD_12/Messitte-PJ. J3. 04. MD SPE_R_12_Page_3.tiff 	 xx
2229 	 financial-disclosures/2012/I-M/Messitte-PJ J3. 04 MD_12/Messitte-PJ. J3. 04. MD SPE_R_12_Page_6.tiff 	 xx
1521 	 financial-disclosures/2011/F-M/Houck-CW J3. 04. SC.tiff 	 xx
9637 	 financial-disclosures/2015/S - Z/Theiler-MA. M. 09. WAW_R_15.tiff 	 xx
3196 	 financial-disclosures/2015/S - Z/Tharp-JJ. J3. 07. ILN_Resp_R_15.tiff 	 xx
3195 	 financial-disclosures/2015/S - Z/Thapar-AR. J3. 06. KYE_R_15.tiff 	 xx
xxx 	 financial-disclosures/2015/S - Z/Thalken-TD M. 08. NE_R_15.tiff 	 Thomas D Thalken
3210 	 financial-disclosures/2015/S - Z/Thompson-AE. J3. 03. NJ_R_15.tiff 	 xx
3205 	 financial-disclosures/2015/S - Z/Thomas-SR. J3. 09. --_Resp_R_15.tiff 	 xx
xxx 	 financial-disclosures/2015/S - Z/Thomas-JJ. B. 03. PAM_R_15.tiff 	 John J Thomas
3200 	 financial-disclosures/2015/S - Z/Thomas-C. J3. SUP. --_R_15.tiff 	 xx
xxx 	 financial-disclosures/2015/S - Z/Thompson-KH. B. 09. CAC_Final_R_15.tiff
3209 	 financial-disclosures/2015/S - Z/Thompson-AW. J3. 02. CT_R_15.tiff 	 xx
2634 	 financial-disclosures/2012/N-R/Prost-S. J3. FC._R_12.tiff 	 xx
2633 	 financial-disclosures/2012/N-R/Propst-RB. J3. 11. ALN_R_12.tiff 	 xx
8924 	 financial-disclosures/2012/N-R/Preston-CK. B. 06. OHS     _12.tiff 	 xx
2624 	 financial-disclosures/2012/N-R/Presnell-GA. J3. 11. FLM SPE_R_12.tiff 	 xx
2623 	 financial-disclosures/2012/N-R/Preska-LA. J3. 02. NYS   _12.tiff 	 xx
2621 	 financial-disclosures/2012/N-R/Pregerson-H. J3. 09. resp_R_12.tiff 	 xx
2632 	 financial-disclosures/2012/N-R/Proctor-RD. J3. 11. ALN     _12.tiff 	 xx
2630 	 financial-disclosures/2012/N-R/Pro-PM. J3. 09. NV     _12.tiff 	 xx
xxx 	 financial-disclosures/2012/N-R/Primomo-JW. M. 05. TXW     _12.tiff 	 John W Primomo
xxx 	 financial-disclosures/2012/N-R/Price Smith-JE. B. 06. OHN     _12.tiff 	 Jessica E Price Smith
3568 	 financial-disclosures/judicial-watch/Susan Webber Wright Financial Disclosure Report for 2004-2.pdf 	 xx
885 	 financial-disclosures/judicial-watch/Susan J Dlott Financial Disclosure Report for 2010.pdf 	 xx
885 	 financial-disclosures/judicial-watch/Susan J Dlott Financial Disclosure Report for 2009.pdf 	 xx
885 	 financial-disclosures/judicial-watch/Susan J Dlott Financial Disclosure Report for 2008.pdf 	 xx
885 	 financial-disclosures/judicial-watch/Susan J Dlott Financial Disclosure Report for 2007.pdf 	 xx
885 	 financial-disclosures/judicial-watch/Susan J Dlott Financial Disclosure Report for 2006.pdf 	 xx
885 	 financial-disclosures/judicial-watch/Susan J Dlott Financial Disclosure Report for 2005.pdf 	 xx
885 	 financial-disclosures/judicial-watch/Susan J Dlott Financial Disclosure Report for 2003.pdf 	 xx
291 	 financial-disclosures/judicial-watch/Susan H Black Financial Disclosure Report for 2011.pdf 	 xx
1303 	 financial-disclosures/2013/A - G/Guin-JF. J3. 11. ALN_R_13.tiff 	 xx
1302 	 financial-disclosures/2013/A - G/Guilford-AJ. J3. 09. CAC_R_13.tiff 	 xx
1300 	 financial-disclosures/2013/A - G/Guaderrama-DC. M. 05. TXW_R_13.tiff 	 xx
1299 	 financial-disclosures/2013/A - G/Gruender-RW. J3. 08. --R_13.tiff 	 xx
8894 	 financial-disclosures/2013/A - G/Grossman-RE. B. 02. NYE_R_13.tiff 	 xx
8736 	 financial-disclosures/2013/A - G/Gross-K. B. 03. DE_R_13.tiff 	 xx
xxx 	 financial-disclosures/2013/A - G/Gropper-AL. B. 02. NYS_R_13.tiff 	 Allan L Gropper
1293 	 financial-disclosures/2013/A - G/Groh-GM. J3. 04. WVN_R_13.tiff 	 xx
8841 	 financial-disclosures/2012/N-R/Randon-MA. M. 06. MIE    _12.tiff 	 xx
xxx 	 financial-disclosures/2013/A - G/Gustafson-D. J1. --. TAX_R_13.tiff 	 David Gustafson
1305 	 financial-disclosures/2013/A - G/Guirola.Jr-L. J3. 05. MSS SIA_R_13.tiff 	 xx
9105 	 financial-disclosures/2013/A - G/Gallo-WV. M. 09. CAS_R_13.tiff 	 xx
3174 	 financial-disclosures/2015/S - Z/Tatel-DS. J3. DC. --_R_15.tiff 	 xx
189 	 financial-disclosures/2011/A-E/Barry-MT/Barry-MT J3. 03_Resp_R_11_Page_223.tif 	 xx
189 	 financial-disclosures/2011/A-E/Barry-MT/Barry-MT J3. 03_Resp_R_11_Page_224.tif 	 xx
xxx 	 financial-disclosures/2013/A - G/Gale-JH. J1. --. TAX_R_13.tiff 	 Judge	Joseph H. Gale
1141 	 financial-disclosures/2013/A - G/Gaitan.Jr-FJ. J3. 08. MOW_R_13.tiff 	 xx
9117 	 financial-disclosures/2013/A - G/Gallagher-GP. M. 10. CO_R_13.tiff 	 xx
9660 	 financial-disclosures/2015/S - Z/Taylor-LS. B. 09. CAS_Resp_R_15.tiff 	 xx
xxx 	 financial-disclosures/2013/A - G/Futey-BA. J1. --. CC_R_13/Futey-BA. J1. --. CC_R_13_Page_4.tiff 	 Bohdan A Futey
xxx 	 financial-disclosures/2013/A - G/Futey-BA. J1. --. CC_R_13/Futey-BA. J1. --. CC_R_13_Page_3.tiff 	 Bohdan A Futey
xxx 	 financial-disclosures/2013/A - G/Futey-BA. J1. --. CC_R_13/Futey-BA. J1. --. CC_R_13_Page_6.tiff 	 Bohdan A Futey
xxx 	 financial-disclosures/2013/A - G/Futey-BA. J1. --. CC_R_13/Futey-BA. J1. --. CC_R_13_Page_5.tiff 	 Bohdan A Futey
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_12.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_11.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_10.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_09.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_16.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_15.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_14.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_13.tiff 	 xx
2235 	 financial-disclosures/2016/Michelson-LJ. J3. 06. MIE_R_16.tiff 	 xx
8925 	 financial-disclosures/2016/Michael-TL. B. 10. OKN_R_16.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_18.tiff 	 xx
3371 	 financial-disclosures/2017/Wardlaw-KM J3. 09. _SPE_R_17/Wardlaw-KM J3. 09. _SPE_R_17_Page_17.tiff 	 xx
2229 	 financial-disclosures/2016/Messitte-PJ. J3. 04. MD SPE_Resp_R_16.tiff 	 xx
9476 	 financial-disclosures/2016/Merz-MR. M. 06. OHS_R_16.tiff 	 xx
2231 	 financial-disclosures/2016/Meyer-JA. J3. 02. CT_SIA_R_16.tiff 	 xx
9040 	 financial-disclosures/2016/Metcalf-JF. MP. 09. AZ_R_16.tiff 	 xx
xxx 	 financial-disclosures/2014/M-Q/Paul-LZ. B. 05. TXS_Redacted.tiff 	 Letitia Z Paul
9312 	 financial-disclosures/2014/M-Q/Patti-AP M. 06. MIE_Redacted_OR.tiff 	 xx
2505 	 financial-disclosures/2014/M-Q/Parker-LV J3. 06. MIE_SIA_R_14.tiff 	 xx
2502 	 financial-disclosures/2014/M-Q/Parker-JA J3. 10. NM_R_14.tiff 	 xx
xxx 	 financial-disclosures/2014/M-Q/Parsons-MP B. 06. TNE_Resp_Redacted.tiff 	 Marcia Phillips Parsons
9348 	 financial-disclosures/2014/M-Q/Parker-MT M. 05. MSS_Redacted.tiff 	 xx
2498 	 financial-disclosures/2014/M-Q/Parker-BD J3. 02_SIA_R_14.tiff 	 xx
xxx 	 financial-disclosures/2014/M-Q/Paris-EC J1. TAX_Redacted.tiff 	 Elizabeth Crewson Paris
9010 	 financial-disclosures/2014/M-Q/Parker-CD. B. 10. WY_SIA_Redacted.tiff 	 xx
xxx 	 financial-disclosures/2014/M-Q/Parker-BG B. 05 TXE_Redacted.tiff 	 Bankruptcy Judge Bill G. Parker
2202 	 financial-disclosures/2011/F-M/Means-TR. J3. 05. TXN.tiff 	 xx
9664 	 financial-disclosures/2011/F-M/Medler-MAL. M. 08. MOE. Res_R_11.tiff 	 xx
2210 	 financial-disclosures/2011/F-M/Melancon-TL J3. 05 LAW.tiff 	 xx
2211 	 financial-disclosures/2011/F-M/Melgren-EF. J3. 10. KS.tiff 	 xx
2213 	 financial-disclosures/2011/F-M/Melloy-MJ J3. 08.tiff 	 xx
2214 	 financial-disclosures/2011/F-M/Melton-HW. J3. 11. FLM.tiff 	 xx
2216 	 financial-disclosures/2011/F-M/Mendez-JA. J3. 09. CAE.tiff 	 xx
9333 	 financial-disclosures/2011/F-M/Mensah-SP M. 05. MOE_Ini_Resp_R_11.tiff 	 xx
xxx 	 financial-disclosures/2011/F-M/Merow-JF. J1. CC.tiff 	 James F Merow
2226 	 financial-disclosures/2011/F-M/Merritt-GS. J3. 06. Res_R_11.tiff 	 xx
3228 	 financial-disclosures/2014/R-Z/Tigar-JS J3. 09. CAN_R_14.tiff 	 xx
8706 	 financial-disclosures/2014/R-Z/Tighe-MA. B. 09. CAC_R_14.tiff 	 xx
9084 	 financial-disclosures/2014/R-Z/Thurston-JL M. 09. CAE_R_14.tiff 	 xx
9139 	 financial-disclosures/2014/R-Z/Thynge-MP M. 03. DE_R_14.tiff 	 xx
8887 	 financial-disclosures/2014/R-Z/Thuma-DT. B. 10. NM_R_14.tiff 	 xx
8984 	 financial-disclosures/2014/R-Z/Thurman-WT B. 10. UT_R_14.tiff 	 xx
9328 	 financial-disclosures/2014/R-Z/Thorson-BR M. 08.2014 MN_Init._SPE_R.tiff 	 xx
3225 	 financial-disclosures/2014/R-Z/Thrash-TW J3. 11. GAN _R_14.tiff 	 xx
3230 	 financial-disclosures/2014/R-Z/Tilley, Jr.-NC. J3. 04. NCM_R_14.tiff 	 xx
3233 	 financial-disclosures/2014/R-Z/Timlin-RJ. J3. 09. CAC_Resp_R_14.tiff 	 xx
2027 	 financial-disclosures/judicial-watch/Daniel A Manion Financial Disclosure Report for 2004.pdf 	 xx
2027 	 financial-disclosures/judicial-watch/Daniel A Manion Financial Disclosure Report for 2003.pdf 	 xx
2821 	 financial-disclosures/judicial-watch/Dana M Sabraw Financial Disclosure Report for 2006.pdf 	 xx
